鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
大同區,租賃房屋,臺北市大同區保安街７２巷１１號,0.0,,,,1150301,土地0建物1車位0,一層,7,華廈(10層含以下有電梯),一般零售業甲組,鋼筋混凝土造,0970612,70.49000000000001,2,1,1,有,有,有,28000,397,,0.0,0,租金總額含管理費；續租案件；,RPUOMLNJLHLGFBA87CC,整棟(戶)出租,有,1150302~1160301,有,冷氣、熱水器、洗衣機、電視機、冰箱,一般代管
萬華區,租賃房屋,臺北市萬華區中華路二段３３２號三樓之５０,0.0,,,,1150302,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0570816,34.8,2,1,1,有,無,有,15000,431,,0.0,0,續租案件；,RPTPMLNJLHLGFBA87CC,整棟(戶)出租,無,1150310~1160309,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
中山區,租賃房屋,臺北市中山區松江路６３巷９之１號,0.0,,,,1150302,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0850213,251.16,0,0,0,無,無,無,110000,438,,0.0,0,營業用,RPPOMLNJLHLGFCA47CC,,無,1150302~1200331,無,,
中山區,租賃房屋,臺北市中山區南京東路二段１０８號７樓之１８,0.0,,,,1150303,土地0建物1車位0,七層,18,住宅大樓(11層含以上有電梯),住家用,鋼骨造,0990917,48.739999999999995,1,1,1,有,有,有,40000,821,,0.0,0,租金總額含管理費；,RPQQMLNJLHLGFCA77CC,整棟(戶)出租,有,1150305~1160304,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
信義區,租賃房屋,臺北市信義區基隆路２段１７９號６樓之２,0.0,,,,1150301,土地0建物1車位0,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990901,103.97999999999999,2,2,1,有,有,有,100000,962,,0.0,0,租金總額含電費；其他400度免費.超過每度2元；,RPPOMLNJLHLGFDA57CC,整棟(戶)出租,有,1150301~1160301,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣、有線電視、網路,一般轉租
松山區,租賃房屋,臺北市松山區敦化北路１００號,0.0,,,,1150301,土地0建物0車位0,十一層,15,住宅大樓(11層含以上有電梯),商業用,鋼骨鋼筋混凝土造,0721005,30.73,300,10,300,有,無,有,19500,635,,0.0,0,租金總額含電費；租賃建物部分範圍，且未計入共有部分面積；續租案件；,RPXOMLNJLHLGFDA38CC,分租套房,有,1150320~1160319,有,冷氣、電視機、冰箱,一般轉租
松山區,租賃房屋,臺北市松山區敦化北路１００號,0.0,,,,1150301,土地0建物0車位0,七層,15,住宅大樓(11層含以上有電梯),商業用,鋼骨鋼筋混凝土造,0721005,29.21,300,10,300,有,無,有,20500,702,,0.0,0,租金總額含電費；租賃建物部分範圍，且未計入共有部分面積；續租案件；,RPPPMLNJLHLGFDA67CC,分租套房,有,1150415~1160414,有,冷氣、電視機、冰箱,一般轉租
士林區,租賃房屋,臺北市士林區中山北路６段７６８號１樓,0.0,,,,1150303,土地0建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0600521,144.92,0,0,0,無,無,無,68267,471,,0.0,0,其他租金內含所得稅、健保補充保費、房屋稅、地價稅；租賃建物部分範圍，且未計入共有部分面積；續租案件；,RPRNMLNJLHLGFEA77CC,,無,1150315~1160314,無,,
北投區,租賃房屋,臺北市北投區中央北路三段６５號,0.0,,,,1150302,土地0建物1車位0,一層,14,店面(店鋪),一般零售業〈甲組〉,鋼筋混凝土造,0940728,95.05000000000001,0,1,1,有,有,無,45511,479,,0.0,0,租金總額含管理費；,RPSOMLNJLHLGFEA97CC,,有,1150401~1160930,有,,
大安區,租賃房屋,臺北市大安區和平東路三段１０６號１０樓之１０,0.0,,,,1150301,土地0建物1車位0,十層,12,住宅大樓(11層含以上有電梯),一般事務所,鋼筋混凝土造,0930409,38.33,1,1,1,有,無,有,30270,790,,0.0,0,,RPRNMLNJLHLGFFA87CC,整棟(戶)出租,無,1150307~1160306,有,冷氣、熱水器、洗衣機、冰箱,
文山區,租賃房屋,臺北市文山區景明街８４巷２弄４號三樓,0.0,,,,1150302,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660113,92.69,3,2,1,有,無,有,27000,291,,0.0,0,續租案件；,RPPNMLOJLHLGFAA27CC,整棟(戶)出租,無,1150303~1170302,無,冷氣、熱水器、洗衣機、瓦斯或天然氣,社會住宅包租轉租
中正區,租賃房屋,臺北市中正區和平西路一段１５５號４樓,0.0,,,,1150302,土地0建物0車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750108,23.1,5,2,2,有,無,有,14300,619,,0.0,0,,RPRNMLOJLHLGFAA47CC,分租雅房,無,1150302~1160430,無,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣、網路,一般轉租
萬華區,租賃房屋,臺北市萬華區環河南路二段１６１號四樓之２,0.0,,,,1150302,土地0建物1車位0,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0690516,60.77,2,1,1,有,有,無,18000,296,,0.0,0,續租案件；,RPQOMLOJLHLGFBA57CC,整棟(戶)出租,有,1150312~1160311,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
萬華區,租賃房屋,臺北市萬華區大理街１６０巷２６弄１０號３樓之１,0.0,,,,1150301,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0701014,44.17,1,0,1,有,無,有,22000,498,,0.0,0,多人共同承租2；,RPSOMLOJLHLGFBA77CC,獨立套房,無,1150301~1160228,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
中山區,租賃房屋,臺北市中山區民權東路三段１３號４樓,0.0,,,,1150302,土地0建物0車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0640423,30.0,4,1,3,有,無,有,12500,417,,0.0,0,含增建或未登記建物；,RPRNMLOJLHLGFCA67CC,分租套房,無,1150302~1160301,無,冷氣、熱水器、洗衣機、電視機、冰箱,一般轉租
中山區,租賃房屋,臺北市中山區新生北路二段４０號９樓之４,0.0,,,,1150303,土地0建物1車位0,九層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850718,98.27000000000001,2,1,2,有,有,有,36000,366,,0.0,0,續租案件；,RPSNMLOJLHLGFCA77CC,整棟(戶)出租,有,1150410~1160409,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
中山區,租賃房屋,臺北市中山區農安街２６號８樓,0.0,,,,1150301,土地0建物0車位0,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0730323,23.0,5,3,3,有,有,有,25800,1122,,0.0,0,,RPVNMLOJLHLGFCA08CC,分租套房,有,1150301~1160309,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般轉租
中山區,租賃房屋,臺北市中山區南京東路一段１３２巷１３號７樓,0.0,,,,1150302,土地0建物0車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0671215,13.86,7,0,7,有,無,有,20425,1474,,0.0,0,短租,RPPPMLOJLHLGFCA67CC,分租套房,無,1150302~1150529,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣、網路,一般轉租
中山區,租賃房屋,臺北市中山區南京東路１段１３２巷１３號７樓,0.0,,,,1150304,土地0建物0車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0671215,15.27,7,0,7,有,無,有,21860,1432,,0.0,0,短租含增建或未登記建物；,RPVPMLOJLHLGFCA28CC,分租套房,無,1150304~1150402,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣、有線電視、網路,一般轉租
松山區,租賃房屋,臺北市松山區敦化北路１００號,0.0,,,,1150301,土地0建物0車位0,十四層,15,住宅大樓(11層含以上有電梯),商業用,鋼骨鋼筋混凝土造,0721005,30.73,300,10,300,有,無,有,21500,700,,0.0,0,租金總額含電費；租賃建物部分範圍，且未計入共有部分面積；續租案件；,RPPNMLOJLHLGFDA57CC,分租套房,有,1150416~1160415,有,冷氣、電視機、冰箱,一般轉租
松山區,租賃房屋,臺北市松山區敦化北路１００號,0.0,,,,1150301,土地0建物0車位0,十二層,15,住宅大樓(11層含以上有電梯),商業用,鋼骨鋼筋混凝土造,0721005,30.73,300,10,300,有,無,有,17900,582,,0.0,0,租金總額含電費；租賃建物部分範圍，且未計入共有部分面積；,RPSNMLOJLHLGFDA87CC,分租套房,有,1150301~1150430,有,冷氣、熱水器、電視機、冰箱,一般轉租
松山區,租賃房屋,臺北市松山區敦化北路１００號,0.0,,,,1150301,土地0建物0車位0,十二層,15,住宅大樓(11層含以上有電梯),商業用,鋼骨鋼筋混凝土造,0721005,30.73,300,10,300,有,無,有,17900,582,,0.0,0,租金總額含電費；租賃建物部分範圍，且未計入共有部分面積；,RPTNMLOJLHLGFDA97CC,分租套房,有,1150301~1150430,有,冷氣、熱水器、電視機、冰箱,一般轉租
士林區,租賃房屋,臺北市士林區大東路３５號３樓,0.0,,,,1150303,土地0建物0車位0,三層,4,公寓(5樓含以下無電梯),住商用,加強磚造,0511108,24.59,8,0,8,有,無,有,16000,651,,0.0,0,含增建或未登記建物；續租案件；,RPPNMLOJLHLGFEA67CC,分租套房,無,1150323~1160922,無,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般轉租
士林區,租賃房屋,臺北市士林區大東路１５之６號,0.0,,,,1150303,土地0建物0車位0,三層,3,公寓(5樓含以下無電梯),住家用,加強磚造,0601119,17.6,5,1,4,有,無,有,14500,824,,0.0,0,含增建或未登記建物；,RPRNMLOJLHLGFEA87CC,分租套房,無,1150310~1160309,無,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般轉租
北投區,租賃房屋,臺北市北投區中和街４９３巷１弄３號二樓,0.0,,,,1150302,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0711227,101.11,3,2,3,有,無,無,17000,168,,0.0,0,續租案件；,RPSNMLOJLHLGFEA97CC,整棟(戶)出租,無,1150410~1160225,無,冷氣、熱水器,社會住宅包租轉租
北投區,租賃房屋,臺北市北投區裕民二路７１號七樓,0.0,商,,,1150304,土地1建物1車位0,七層,19,住宅大樓(11層含以上有電梯),自由業事務所,鋼筋混凝土造,1021108,100.12,2,2,1,有,有,有,65000,649,,0.0,0,租金總額含管理費；網路費；續租案件；,RPWNMLOJLHLGFEA38CC,整棟(戶)出租,有,1150401~1160331,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣、有線電視、網路,
北投區,租賃房屋,臺北市北投區中和街４９號五樓之１,0.0,,,,1150302,土地0建物1車位0,五層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0650914,74.29,2,1,1,有,有,有,27000,363,,0.0,0,續租案件；,RPXNMLOJLHLGFEA48CC,整棟(戶)出租,有,1150310~1170309,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
北投區,租賃房屋,臺北市北投區尊賢街２３７號四樓,0.0,,,,1150302,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0621229,91.48,3,2,1,有,無,有,25000,273,,0.0,0,續租案件；,RPOOMLOJLHLGFEA67CC,整棟(戶)出租,無,1150316~1170315,無,冷氣、熱水器、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
大安區,租賃房屋,臺北市大安區大安路一段３１巷３１號二樓,0.0,,,,1150303,土地0建物0車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0680908,21.0,5,2,2,有,無,有,15800,752,,0.0,0,租金總額含管理費；網路費；,RPTNMLOJLHLGFFA18CC,分租雅房,無,1150315~1160314,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣、網路,一般轉租
中正區,租賃房屋,臺北市中正區中華路二段２９９號３樓之１９,0.0,,,,1150303,土地0建物1車位0,三層,6,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0610627,40.04,1,1,1,有,無,有,12500,312,,0.0,0,續租案件；,RPUNMLPJLHLGFAA87CC,獨立套房,無,1150309~1160308,無,冷氣、熱水器、洗衣機、瓦斯或天然氣,社會住宅包租轉租
大同區,租賃房屋,臺北市大同區南京西路２６２巷２３號,0.0,,,,1150304,土地0建物0車位0,全,4,透天厝,,加強磚造,0570429,24.07,10,0,7,有,無,有,17000,706,,0.0,0,,RPSNMLPJLHLGFBA77CC,分租套房,無,1150313~1150912,無,冷氣、熱水器、洗衣機、冰箱,一般轉租
中正區,租賃房屋,臺北市中正區懷寧街１７號七樓之３,0.0,,,,1150304,土地0建物1車位0,七層,9,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0840826,41.97,1,1,1,有,有,有,18800,448,,0.0,0,,RPUNMLPJLHLGFBA97CC,整棟(戶)出租,有,1150310~1160309,有,冷氣、熱水器、洗衣機、電視機、冰箱,一般代管
萬華區,租賃房屋,臺北市萬華區萬大路２７７巷４４弄８號３樓,0.0,,,,1150302,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0711027,135.23,3,1,2,有,無,有,35000,259,,0.0,0,,RPXNMLPJLHLGFBA28CC,整棟(戶)出租,無,1150308~1160307,無,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
萬華區,租賃房屋,臺北市萬華區西藏路４３６號五樓,0.0,,,,1150305,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700119,55.2,1,1,1,有,無,有,15000,272,,0.0,0,,RPOOMLPJLHLGFBA47CC,獨立套房,無,1150305~1160319,無,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅包租轉租
中山區,租賃房屋,臺北市中山區新生北路二段３８號６樓之２,0.0,,,,1150302,土地0建物1車位0,六層,17,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0850718,78.9,2,2,1,有,有,有,36000,456,,0.0,0,續租案件；,RPUNMLPJLHLGFCA08CC,整棟(戶)出租,有,1150301~1160228,有,冷氣、熱水器、洗衣機、電視機、冰箱,
中山區,租賃房屋,臺北市中山區新生北路一段５８號十樓,0.0,,,,1150304,土地0建物1車位0,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0770613,144.51,4,1,2,有,有,有,31000,215,,0.0,0,續租案件；,RPUOMLPJLHLGFCA18CC,整棟(戶)出租,有,1150305~1160304,有,冷氣、熱水器、瓦斯或天然氣,社會住宅包租轉租
內湖區,租賃房屋,臺北市內湖區安康路１９９號四樓,0.0,,,,1150304,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830505,112.55999999999999,3,1,2,有,有,有,17000,151,,0.0,0,續租案件；,RPRPMLPJLHLGFCA97CC,整棟(戶)出租,有,1150311~1160310,有,熱水器、瓦斯或天然氣,社會住宅代管
松山區,租賃房屋,臺北市松山區富錦街５２７號一樓,0.0,,,,1150301,土地0建物1車位0,一層,4,店面(店鋪),住家用,加強磚造,0580813,58.62,0,1,1,有,無,無,66000,1126,,0.0,0,含增建或未登記建物；租賃建物部分範圍，且未計入共有部分面積；,RPPNMLPJLHLGFDA67CC,,無,1150301~1200228,無,,
信義區,租賃房屋,臺北市信義區吳興街２２５巷４弄９號２樓,0.0,,,,1150303,土地0建物1車位0,二層,2,公寓(5樓含以下無電梯),住家用,加強磚造,,29.31,1,0,1,有,無,有,13500,461,,0.0,0,續租案件；,RPRNMLPJLHLGFDA87CC,獨立套房,無,1150310~1151228,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
信義區,租賃房屋,臺北市信義區市民大道六段２８８號６樓,0.0,,,,1150304,土地0建物2車位0,六層,17,辦公商業大樓,一般事務所,鋼骨造,1040417,962.8499999999999,0,0,0,無,有,無,692733,719,,0.0,0,出租面積約294.78坪【出租面積包含甲方可登記之面積約291.26坪及非登記為甲方所有但甲方有使用出租權利的面積地上層一樓門廳、卸貨梯廳及屋頂水箱等】含有多個門牌且未個別計算租金台北市信義區市民大道六段288號6樓及6樓之10；租賃期間有約定不同租金第三年及第五年各調漲2%；,RPSNMLPJLHLGFDA97CC,,有,1150315~1200314,有,,
南港區,租賃房屋,臺北市南港區研究院路一段９９號５樓之６,0.0,,,,1150304,土地0建物1車位0,五層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871109,71.6,1,1,1,有,有,無,25000,349,,0.0,0,租金總額含管理費；,RPVNMLPJLHLGFDA28CC,整棟(戶)出租,有,1150516~1170515,有,冷氣、熱水器、瓦斯或天然氣,
信義區,租賃房屋,臺北市信義區基隆路一段１９號９樓之１,0.0,,,,1150302,土地0建物1車位0,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021107,76.48,2,1,2,有,有,有,36200,473,,0.0,0,管理費：2313元，租金不含管理費，由承租人負擔。,RPWNMLPJLHLGFDA38CC,整棟(戶)出租,有,1150303~1160302,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
松山區,租賃房屋,臺北市松山區南京東路五段６６巷１６號２樓,18.67,住,,,1150305,土地3建物0車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0700216,30.0,4,0,2,有,有,無,20000,667,,0.0,0,租賃建物部分範圍，且未計入共有部分面積；續租案件；,RPOOMLPJLHLGFDA67CC,分租套房,無,1150401~1190331,有,冷氣、熱水器、洗衣機、冰箱、網路,一般轉租
士林區,租賃房屋,臺北市士林區承德路四段３３４號二樓,0.0,,,,1150303,土地0建物0車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700820,25.89,3,0,3,有,無,有,13100,506,,0.0,0,續租案件；,RPRNMLPJLHLGFEA97CC,分租套房,無,1150305~1160304,無,冷氣、熱水器、洗衣機、電視機、冰箱,一般轉租
士林區,租賃房屋,臺北市士林區承德路四段３３４號四樓,0.0,,,,1150302,土地0建物0車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700820,15.530000000000001,5,0,4,有,無,有,11500,741,,0.0,0,續租案件；,RPSNMLPJLHLGFEA08CC,分租套房,無,1150305~1160304,無,冷氣、熱水器、洗衣機、電視機、冰箱,一般轉租
士林區,租賃房屋,臺北市士林區承德路四段４０巷５０號六樓之３,0.0,,,,1150304,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0591008,35.6,2,1,2,有,無,有,11500,323,,0.0,0,續租案件；,RPUNMLPJLHLGFEA28CC,整棟(戶)出租,無,1150305~1160304,無,冷氣、熱水器、冰箱,社會住宅代管
大安區,租賃房屋,臺北市大安區通化街３９巷２０號,0.0,,,,1150304,土地0建物1車位0,一層,3,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0790330,41.59,0,0,0,無,無,無,37000,890,,0.0,0,免租金裝潢期115/03/04起至115/03/31,RPQNMLPJLHLGFFA97CC,,無,1150401~1180331,無,,
大安區,租賃房屋,臺北市大安區復興南路二段９號十樓,0.0,,,,1150304,土地0建物0車位0,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0760126,38.02,3,0,3,有,有,有,24500,644,,0.0,0,續租案件；,RPRNMLPJLHLGFFA08CC,分租套房,有,1150326~1150430,有,冷氣、洗衣機、冰箱、瓦斯或天然氣,一般轉租
文山區,租賃房屋,臺北市文山區景興路２６２號８樓之３,0.0,,,,1150304,土地0建物1車位0,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0981028,29.81,1,0,1,有,有,有,8920,299,,0.0,0,管理費1080元由出租人負擔。續租案件；,RPPNMLQJLHLGFAA47CC,獨立套房,有,1150315~1160314,有,冷氣、熱水器、電視機、冰箱,社會住宅代管
文山區,租賃房屋,臺北市文山區秀明路一段１０３巷３弄１２號,0.0,,,,1150306,土地0建物0車位0,二層,3,公寓(5樓含以下無電梯),住家用,加強磚造,0661124,18.36,5,5,5,有,無,有,11900,648,,0.0,0,租金總額含管理費；水費；瓦斯費；網路費；租賃建物部分範圍，且未計入共有部分面積；,RPRNMLQJLHLGFAA67CC,分租套房,無,1150315~1160314,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣、有線電視、網路,一般轉租
文山區,租賃房屋,臺北市文山區秀明路一段１０３巷３弄１２號,0.0,,,,1150306,土地0建物0車位0,三層,3,公寓(5樓含以下無電梯),住家用,加強磚造,0661124,18.36,5,5,5,有,無,有,12000,654,,0.0,0,租金總額含管理費；水費；瓦斯費；網路費；租賃建物部分範圍，且未計入共有部分面積；,RPSNMLQJLHLGFAA77CC,分租套房,無,1150305~1160331,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣、有線電視、網路,一般轉租
文山區,租賃房屋,臺北市文山區興隆路三段２０７巷１５弄１０號５樓,0.0,,,,1150305,土地0建物0車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710225,16.37,7,7,7,有,無,有,12000,733,,0.0,0,租金總額含管理費；水費；瓦斯費；網路費；租賃建物部分範圍，且未計入共有部分面積；,RPTNMLQJLHLGFAA87CC,分租套房,無,1150305~1160331,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣、有線電視、網路,一般轉租
文山區,租賃房屋,臺北市文山區指南路二段４５巷１０弄５號３樓,0.0,,,,1150303,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701231,107.4,3,2,2,有,無,有,25000,233,,0.0,0,續租案件；,RPUNMLQJLHLGFAA97CC,整棟(戶)出租,無,1150305~1160228,無,冷氣、熱水器,社會住宅代管
萬華區,租賃房屋,臺北市萬華區萬大路４２３巷４５弄１１號二樓,0.0,,,,1150304,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0590301,79.35,3,1,1,有,無,有,20000,252,,0.0,0,,RPQNMLQJLHLGFBA67CC,整棟(戶)出租,無,1150309~1160413,無,冷氣、熱水器、瓦斯或天然氣,社會住宅包租轉租
大同區,租賃房屋,臺北市大同區昌吉街６１巷１１號５樓之４,0.0,,,,1150304,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0640723,36.38,2,1,1,有,無,有,17000,467,,0.0,0,多人共同承租2；續租案件；,RPRNMLQJLHLGFBA77CC,整棟(戶)出租,無,1150315~1160710,無,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅包租轉租
