編號,車位類別,車位價格,車位面積平方公尺,車位所在樓層
RPOOMLRJLHLGFBH38CC,坡道平面,0,,地下一樓
RPOOMLRJLHLGFBH38CC,一樓平面,0,,一樓
RPTNMLRJLHLGFFH56CC,坡道平面,2500,42.88,地下一樓
RPPOMLRJLHLGFFH88CC,坡道平面,500,31.01,地下二樓
RPQNMLRJLHLGFFH88CC,坡道平面,3000,34.81,地下二樓
RPQNMLRJLHLGFEH78CC,坡道平面,2000,38.02,地下二樓
RPTNMLSJLHLGFAH78CC,坡道平面,1000,,地下三樓
RPPNMLTJLHLGFAH48CC,坡道平面,3000,33.93,地下三樓
RPVNMLTJLHLGFCH66CC,坡道平面,3000,24.76,地下一樓
RPUNMLTJLHLGFDH66CC,坡道平面,2500,30.98,地下一樓
RPUNMLTJLHLGFEH76CC,坡道平面,2000,38.02,地下二樓
RPVOMLTJLHLGFEH96CC,坡道平面,1000,41.48,地下二樓
RPOOMLTJLHLGFEH88CC,坡道平面,0,33.96,地下二樓
RPSOMLTJLHLGFEH66CC,坡道平面,3000,42.07,地下一樓
RPPNMLPJLHLGFFH68DC,坡道平面,0,24.67,地下一樓
RPTNMLTJLHLGFFH76CC,坡道平面,500,29.67,地下三樓
RPTOMLTJLHLGFFH86CC,坡道平面,2400,34.81,地下三樓
RPTOMLTJLHLGFFH86CC,坡道平面,2400,34.81,地下三樓
RPVOMLTJLHLGFFH07CC,坡道平面,0,36.82,地下三樓
RPSNMLTJLHLGFHH86CC,坡道平面,3000,27.72,地下三樓
RPPOMLTJLHLGFHH66CC,坡道平面,0,30.07,地下三樓
RPQOMLTJLHLGFHH76CC,坡道平面,0,30.07,地下五樓含以下
RPRNMLTJLHLGFGH66CC,坡道平面,0,57.63,地下二樓
RPTPMLTJLHLGFFH96CC,坡道平面,2500,24.74,地下二樓
RPWOMLKKLHLGFAH48CC,坡道平面,0,27.39,地下一樓
RPRPMLTJLHLGFFH76CC,坡道平面,500,33.06,地下二樓
RPORMLKKLHLGFAH97CC,坡道平面,3000,,地下二樓
RPQRMLKKLHLGFAH18CC,坡道平面,2500,,地下三樓
RPTRMLKKLHLGFAH48CC,坡道平面,2000,40.53,地下二樓
RPXQMLKKLHLGFAH78CC,坡道平面,3000,,地下三樓
RPSNMLKKLHLGFBH08CC,坡道平面,2000,38.57,地下二樓
RPQOMLKKLHLGFBH97CC,坡道平面,0,,地下一樓
RPVOMLKKLHLGFBH48CC,坡道平面,0,,地下一樓
RPSPMLKKLHLGFBH28CC,坡道平面,0,,地下一樓
RPPPMLKKLHLGFBH97CC,坡道平面,0,,地下一樓
RPVPMLKKLHLGFBH58CC,一樓平面,0,,一樓
RPVPMLKKLHLGFBH58CC,一樓平面,0,,一樓
RPVPMLKKLHLGFBH58CC,一樓平面,0,,一樓
RPVPMLKKLHLGFBH58CC,一樓平面,0,,一樓
RPROMLKKLHLGFBH08CC,坡道平面,0,,地下一樓
RPVPMLKKLHLGFBH58CC,一樓平面,0,,一樓
RPVPMLKKLHLGFBH58CC,一樓平面,0,,一樓
RPPOMLKKLHLGFBH87CC,坡道平面,0,,地下一樓
RPTOMLKKLHLGFBH28CC,坡道平面,0,,地下一樓
RPXOMLKKLHLGFBH68CC,一樓平面,0,,一樓
RPRRMLKKLHLGFBH38CC,坡道平面,3000,34.16,地下二樓
RPSNMLKKLHLGFCH18CC,一樓平面,500,13.75,一樓
RPTOMLKKLHLGFEH58CC,坡道平面,2500,24.41,地下三樓
RPOSMLKKLHLGFBH18CC,坡道平面,1000,25.83,地下二樓
RPSSMLKKLHLGFBH58CC,坡道平面,3000,21.91,地下二樓
RPSNMLKKLHLGFFH48CC,坡道平面,500,28.60,地下二樓
RPQNMLKKLHLGFFH28CC,坡道平面,0,28.60,地下一樓
RPXNMLKKLHLGFHH56CC,坡道平面,0,28.74,地下三樓
RPQOMLKKLHLGFHH58CC,坡道平面,2569,32.87,地下二樓
RPTPMLLKLHLGFAH38CC,坡道平面,2500,28.05,地下二樓
RPUOMLLKLHLGFAH38CC,坡道平面,3000,,地下一樓
RPTOMLLKLHLGFBH38CC,坡道平面,2000,35.24,地下二樓
RPXPMLLKLHLGFBH88CC,坡道平面,3000,36.44,地下二樓
RPWRMLLKLHLGFBH98CC,坡道平面,0,40.81,地下五樓含以下
RPQSMLLKLHLGFBH48CC,坡道平面,0,,地下二樓
RPSOMLKKLHLGFFH58CC,坡道平面,2000,20.36,地下二樓
RPVNMLKKLHLGFFH78CC,坡道平面,2000,24.76,地下一樓
RPUNMLLKLHLGFEH68CC,坡道平面,3000,34.59,地下一樓
RPPNMLLKLHLGFEH18CC,坡道平面,2000,24.51,地下二樓
RPVNMLLKLHLGFEH78CC,坡道平面,3000,22.11,地下三樓
RPSNMLLKLHLGFFH58CC,坡道平面,2500,27.41,地下二樓
RPQNMLLKLHLGFFH38CC,坡道平面,200,27.44,地下三樓
RPXNMLLKLHLGFFH09CC,坡道平面,2500,25.14,地下三樓
RPPNMLLKLHLGFBH97DC,坡道平面,0,,地下二樓
RPWNMLMKLHLGFAH58CC,坡道平面,3000,45.65,地下二樓
RPOOMLMKLHLGFAH87CC,坡道平面,3000,,地下二樓
RPTOMLMKLHLGFAH38CC,坡道平面,2000,30.30,地下二樓
RPOPMLMKLHLGFAH97CC,坡道平面,3000,48.58,地下三樓
RPWPMLMKLHLGFAH78CC,坡道平面,3000,22.83,地下一樓
RPOOMLMKLHLGFBH97CC,坡道平面,500,32.21,地下一樓
RPPQMLMKLHLGFBH28CC,坡道平面,3000,,地下一樓
RPXPMLMKLHLGFBH98CC,坡道平面,2000,,地下一樓
RPPNMLLKLHLGFDH08CC,一樓平面,2000,,一樓
RPROMLLKLHLGFDH38CC,坡道平面,0,30.12,地下一樓
RPSOMLLKLHLGFDH48CC,坡道平面,2000,31.74,地下一樓
RPTQMLMKLHLGFBH68CC,坡道平面,2500,38.09,地下一樓
RPSRMLMKLHLGFBH68CC,一樓平面,2000,,一樓
RPQNMLMKLHLGFEH38CC,坡道平面,2500,23.66,地下二樓
RPSNMLMKLHLGFFH68CC,坡道平面,3000,34.70,地下一樓
RPRNMLMKLHLGFFH58CC,坡道平面,3000,22.05,地下三樓
RPVNMLMKLHLGFFH98CC,坡道平面,2000,24.83,地下三樓
RPRNMLMKLHLGFHH78CC,坡道平面,0,29.14,地下三樓
RPPOMLMKLHLGFFH48CC,坡道平面,0,38.47,地下三樓
RPOOMLMKLHLGFFH38CC,坡道平面,2500,22.78,地下二樓
RPPOMLMKLHLGFHH68CC,坡道平面,3000,32.95,地下二樓
RPTNMLMKLHLGFHH98CC,坡道平面,2000,35.83,地下四樓
RPUNMLMKLHLGFHH09CC,坡道平面,2500,25.40,地下二樓
RPROMLMKLHLGFHH88CC,坡道平面,2000,27.45,地下四樓
RPRNMLNKLHLGFAH18CC,坡道平面,2000,,地下二樓
RPOOMLNKLHLGFAH97CC,坡道平面,2500,44.33,地下四樓
RPTOMLNKLHLGFAH48CC,坡道平面,3000,34.96,地下一樓
RPXOMLNKLHLGFAH88CC,坡道平面,1000,34.51,地下三樓
RPPRMLNKLHLGFAH38CC,坡道平面,3000,35.69,地下二樓
RPQOMLNKLHLGFBH28CC,坡道平面,1200,27.02,地下四樓
RPUOMLNKLHLGFBH68CC,坡道平面,1000,,地下一樓
RPXPMLNKLHLGFBH09CC,坡道平面,3000,23.41,地下四樓
RPSPMLNKLHLGFBH58CC,坡道平面,3000,,地下一樓
RPUQMLNKLHLGFBH88CC,坡道平面,2000,34.28,地下四樓
RPUNMLNKLHLGFDH78CC,坡道平面,3000,24.86,地下一樓
RPSRMLNKLHLGFBH78CC,坡道平面,0,23.26,地下二樓
RPOPMLNKLHLGFEH48CC,坡道平面,0,,地下一樓
RPXOMLNKLHLGFEH66CC,坡道平面,0,38.90,地下二樓
RPPNMLNKLHLGFFH48CC,坡道平面,2000,33.06,地下三樓
RPOOMLNKLHLGFEH38CC,坡道平面,0,,地下一樓
RPSOMLNKLHLGFEH78CC,坡道平面,2000,38.91,地下三樓
RPVOMLNKLHLGFEH09CC,坡道平面,3000,34.13,地下二樓
RPWNMLNKLHLGFFH56CC,坡道平面,3000,34.27,地下二樓
RPQNMLNKLHLGFHH78CC,坡道平面,3000,23.16,地下四樓
RPQOMLNKLHLGFFH68CC,坡道平面,3000,31.19,地下三樓
RPSNMLOKLHLGFAH38CC,坡道平面,3000,,地下一樓
RPRNMLOKLHLGFAH28CC,坡道平面,3000,44.92,地下四樓
RPRNMLOKLHLGFDH58CC,坡道平面,3000,31.74,地下二樓
RPQNMLOKLHLGFFH68CC,坡道平面,1000,,地下一樓
RPQNMLOKLHLGFCH38CC,坡道平面,3000,32.41,地下三樓
RPPNMLOKLHLGFHH78CC,坡道平面,0,,地下一樓
RPQNMLQKLHLGFEH78CC,坡道平面,2000,24.77,地下一樓
RPSNMLQKLHLGFEH98CC,坡道平面,3000,35.76,地下二樓
RPPOMLRKLHLGFAH48CC,升降機械,1000,,地下二樓
RPOQMLRKLHLGFAH58CC,坡道平面,2000,,地下一樓
RPRTMLNKLHLGFBH88CC,坡道平面,0,,地下一樓
RPPNMLQKLHLGFBH38CC,坡道平面,2000,33.23,地下一樓
RPTTMLRKLHLGFBH86CC,坡道平面,2000,,地下二樓
RPXNMLRKLHLGFCH76CC,坡道平面,6500,37.20,地下一樓
RPQTMLRKLHLGFBH56CC,坡道平面,3000,27.08,地下二樓
RPUTMLRKLHLGFBH96CC,坡道平面,3000,,地下一樓
RPOQMLRKLHLGFBH68CC,坡道平面,0,,地下一樓
RPUNMLRKLHLGFEH66CC,坡道平面,2300,34.47,地下一樓
RPTOMLRKLHLGFFH76CC,坡道平面,3000,31.92,地下三樓
RPVOMLRKLHLGFFH96CC,坡道平面,0,34.65,地下二樓
RPRPMLSKLHLGFBH98CC,坡道平面,2000,22.24,地下二樓
RPPNMLSKLHLGFEH88CC,坡道平面,2000,29.22,地下三樓
RPQNMLSKLHLGFEH98CC,坡道平面,3100,26.69,地下二樓
RPTOMLSKLHLGFDH66CC,坡道平面,2000,36.87,地下三樓
RPPOMLSKLHLGFDH88CC,坡道平面,3000,,地下一樓
RPQNMLSKLHLGFGH56CC,坡道平面,2500,38.94,地下四樓
RPOOMLSKLHLGFHH56CC,坡道平面,0,29.07,地下五樓含以下
RPSPMLTKLHLGFAH09CC,坡道機械,1500,,地下二樓
RPURMLTKLHLGFAH86CC,坡道平面,3000,36.21,地下三樓
RPVQMLTKLHLGFAH86CC,坡道平面,0,27.68,地下二樓
RPOQMLSKLHLGFBH78CC,坡道平面,2000,33.74,地下二樓
RPQOMLSKLHLGFFH56CC,坡道平面,0,31.01,地下三樓
RPOOMLSKLHLGFFH98CC,坡道平面,500,39.80,地下一樓
RPPOMLTKLHLGFDH98CC,坡道平面,1000,31.74,地下一樓
RPXNMLRKLHLGFFH07CC,坡道平面,0,24.83,地下二樓
RPTSMLTKLHLGFBH96CC,坡道平面,0,,地下二樓
RPTNMLTKLHLGFCH56CC,坡道平面,0,30.21,地下二樓
RPXOMLTKLHLGFEH27CC,坡道平面,3000,,地下三樓
RPQOMLTKLHLGFHH86CC,坡道平面,1500,27.20,地下二樓
RPTOMLKLLHLGFAH28CC,坡道平面,0,,地下三樓
RPROMLTKLHLGFFH76CC,坡道平面,1000,40.56,地下二樓
RPOQMLKLLHLGFAH97CC,坡道平面,0,31.80,地下一樓
RPWOMLKLLHLGFBH68CC,坡道平面,2000,28.23,地下五樓含以下
RPWQMLKLLHLGFBH88CC,坡道平面,0,40.80,地下五樓含以下
RPPOMLLLLHLGFAH97CC,坡道平面,0,31.88,地下二樓
RPOQMLNLLHLGFAH28CC,坡道平面,500,30.90,地下二樓
RPVOMLNLLHLGFEH56CC,坡道平面,3000,,地下一樓
RPPNMLNLLHLGFBH28DC,坡道平面,0,35.09,地下二樓
RPOOMLOLLHLGFAH18CC,坡道平面,3000,,地下二樓
RPXOMLOLLHLGFAH09CC,坡道平面,3000,26.47,地下三樓
RPQPMLOLLHLGFAH48CC,坡道平面,2500,31.56,地下二樓
RPUPMLOLLHLGFAH88CC,坡道平面,3000,,地下一樓
RPOQMLOLLHLGFAH38CC,坡道平面,2000,30.12,地下一樓
RPRNMLMLLHLGFHH88CC,坡道平面,0,27.20,地下三樓
RPRNMLOLLHLGFBH48CC,坡道平面,0,30.77,地下三樓
RPQRMLOLLHLGFBH78CC,坡道平面,1000,,地下一樓
RPWNMLOLLHLGFDH56CC,坡道平面,2500,36.87,地下三樓
RPPNMLOLLHLGFEH58CC,坡道平面,1000,,地下二樓
RPQNMLOLLHLGFFH78CC,坡道平面,1000,23.77,地下三樓
RPPOMLOLLHLGFGH88CC,坡道平面,1500,31.29,地下二樓
RPVNMLOLLHLGFCH98CC,坡道平面,1000,,地下二樓
RPVNMLOLLHLGFHH86CC,坡道平面,3000,35.98,地下二樓
RPROMLOLLHLGFHH56CC,坡道平面,3000,36.39,地下二樓
RPRNMLKLLHLGFEH38CC,坡道平面,2000,34.13,地下二樓
RPRNMLPLLHLGFFH98CC,坡道平面,0,35.87,地下一樓
RPVPMLOLLHLGFEH76CC,坡道平面,3000,,地下一樓
RPUNMLNLLHLGFBH68CC,坡道平面,1500,37.10,地下二樓
RPQNMLNLLHLGFBH28CC,坡道平面,3000,27.49,地下一樓
RPXNMLNLLHLGFBH98CC,一樓平面,2500,27.65,一樓
RPXOMLRLLHLGFAH76CC,坡道平面,0,32.93,地下三樓
RPWOMLKLLHLGFEH98CC,坡道平面,2000,14.74,地下一樓
RPWOMLNLLHLGFFH76CC,坡道平面,2000,,地下二樓
RPUOMLPLLHLGFCH09CC,坡道平面,2000,42.72,地下二樓
RPUNMLKMLHLGFFH88CC,坡道平面,3000,24.51,地下二樓
RPPOMLKMLHLGFHH68CC,坡道平面,3000,,地下一樓
RPPNMLKMLHLGFBH08DC,坡道機械,0,,地下一樓
RPSQMLLJMHLGFBH48CC,坡道平面,0,26.48,地下四樓
RPOOMLLMLHLGFHH68CC,坡道平面,0,30.07,地下四樓
RPSOMLLJMHLGFHH88CC,坡道平面,2000,30.07,地下四樓
RPRTMLMJMHLGFBH78CC,坡道平面,0,,地下一樓
RPWNMLMJMHLGFHH66CC,坡道平面,0,27.20,地下二樓
RPVRMLLJMHLGFBH88CC,其他,0,,地下一樓
RPXOMLKMLHLGFFH66CC,坡道平面,0,36.53,地下一樓
RPQOMLPLLHLGFEH88CC,坡道平面,0,23.00,地下一樓
RPUOMLPLLHLGFEH66CC,坡道平面,2200,,一樓
RPVPMLMJMHLGFFH56CC,坡道平面,3000,24.74,地下二樓
RPWOMLRJMHLGFFH07CC,坡道平面,3000,,地下三樓
RPUTMLMJMHLGFBH09CC,坡道平面,2000,,地下一樓
RPRNMLPJMHLGFBH48CC,坡道平面,0,32.58,地下三樓
