鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
觀音區,租賃房屋,桃園市觀音區保生六路３９號,500.06,,工業區,丁種建築用地,1150301,土地1建物0車位0,五層,5,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1121124,15.0,30,0,30,有,無,有,7000,467,,0.0,0,電費由承租人負擔。租金總額含水費；,RPQSMLNJLHLGFBH58CC,分租套房,無,1150301~1160228,有,冷氣、熱水器、洗衣機、電視機、冰箱,一般轉租
新屋區,租賃房屋,桃園市新屋區中華路８３５巷２６號十四樓,0.0,,,,1150301,土地0建物1車位0,十四層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1110408,167.29,3,2,2,有,有,有,14500,87,,0.0,0,社會住宅 管理費2500 水電費由承租人負擔未租賃車位，建物登記含有車位面積；續租案件；,RPTNMLNJLHLGFDH58CC,整棟(戶)出租,有,1150315~1160314,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
楊梅區,租賃房屋,桃園市楊梅區金山街１０９號７樓之４,0.0,,,,1150303,土地0建物1車位0,七層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841227,83.39999999999999,4,2,2,有,有,有,14400,173,,0.0,0,社會住宅 管理費1600 水電瓦斯費由承租人負擔續租案件；,RPWNMLNJLHLGFDH88CC,整棟(戶)出租,有,1150312~1160311,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
蘆竹區,租賃房屋,桃園市蘆竹區吉林路１４３之２號十樓,0.0,,,,1150302,土地0建物1車位0,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950705,300.06,3,1,3,有,有,有,15000,50,,0.0,0,未租賃車位，建物登記含有車位面積；,RPPNMLNJLHLGFEH28CC,整棟(戶)出租,有,1150417~1160416,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
蘆竹區,租賃房屋+車位,桃園市蘆竹區誠聖三路２１５號六樓,0.0,,,,1150302,土地0建物1車位1,六層,9,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1140520,197.41,3,2,2,有,有,無,20000,109,坡道平面,41.53,3000,每個月管理費3000元由承租人負擔,RPQNMLNJLHLGFEH38CC,整棟(戶)出租,有,1150305~1160304,有,冷氣、熱水器、瓦斯或天然氣,社會住宅包租轉租
大園區,租賃房屋+車位,桃園市大園區海方路１２號二樓之６,0.0,,,,1150302,土地0建物1車位1,二層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1140424,201.42000000000002,3,2,2,有,有,無,15000,77,坡道平面,33.49,2000,每個月管理費3000元由承租人負擔,RPXNMLNJLHLGFEH09CC,整棟(戶)出租,有,1150320~1160319,有,冷氣、熱水器、瓦斯或天然氣,社會住宅包租轉租
八德區,租賃房屋,桃園市八德區建德路２５１號十四樓,0.0,,,,1150302,土地0建物1車位0,十四層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031006,101.9,2,1,1,有,有,有,15000,147,,0.0,0,,RPPNMLNJLHLGFFH38CC,整棟(戶)出租,有,1150310~1160309,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅包租轉租
八德區,租賃房屋+車位,桃園市八德區銀和街２７巷２弄１７號十樓之５,0.0,,,,1150303,土地0建物1車位1,十層,19,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0870729,116.82,2,1,1,有,有,有,16000,137,坡道平面,0.0,3000,,RPTNMLNJLHLGFFH78CC,整棟(戶)出租,有,1150310~1160309,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
八德區,租賃房屋,桃園市八德區中山路１６０巷４５弄２８號四樓,0.0,,,,1150302,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0821208,102.23,3,1,1,有,無,有,15000,147,,0.0,0,,RPTOMLNJLHLGFFH88CC,整棟(戶)出租,無,1150302~1160301,無,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
八德區,租賃房屋,桃園市八德區豐德路２１２號四樓,0.0,,,,1150302,土地0建物1車位0,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030819,117.58,2,1,1,有,有,有,16000,136,,0.0,0,每月管理費2000元由承租人負擔，未計入租金。未租賃車位，建物登記含有車位面積；,RPWOMLNJLHLGFFH56CC,整棟(戶)出租,有,1150302~1160624,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅包租轉租
平鎮區,租賃房屋,桃園市平鎮區游泳路１５３巷１０弄３０號,0.0,,,,1150301,土地0建物1車位0,全,1,透天厝,住家用,磚造,0680321,33.88,1,1,1,有,無,有,7000,207,,0.0,0,社會住宅 水電費由承租人負擔續租案件；,RPTNMLNJLHLGFGH88CC,整棟(戶)出租,無,1150301~1160228,無,熱水器、瓦斯或天然氣,社會住宅代管
平鎮區,租賃房屋,桃園市平鎮區龍南路１８８巷１７弄５號五樓,0.0,,,,1150302,土地0建物1車位0,五層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840121,135.14,3,2,2,有,有,無,14300,106,,0.0,0,每月管理費1700元由承租人負擔，未計入租金。多人共同承租2；,RPOOMLNJLHLGFGH48CC,整棟(戶)出租,有,1150302~1160301,有,冷氣、熱水器、瓦斯或天然氣,社會住宅包租轉租
平鎮區,租賃房屋,桃園市平鎮區游泳路１２０巷４弄２９號,0.0,,,,1150301,土地0建物1車位0,全,1,透天厝,住家用,磚造,0660601,62.51,2,2,1,有,無,無,8000,128,,0.0,0,社會住宅 水電費由承租人負擔續租案件；,RPPOMLNJLHLGFGH58CC,整棟(戶)出租,無,1150317~1160316,無,熱水器、瓦斯或天然氣,社會住宅代管
平鎮區,租賃房屋+車位,桃園市平鎮區南東路２７巷２號十三樓,0.0,,,,1150301,土地0建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040513,170.68,3,2,2,有,有,有,14600,109,坡道平面,39.71,300,管理費2700元由出租人負擔，水電費 瓦斯費 由承租人負擔續租案件；,RPROMLNJLHLGFGH78CC,整棟(戶)出租,有,1150301~1160228,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
平鎮區,租賃房屋,桃園市平鎮區中豐路２０２巷８號十七樓,0.0,,,,1150302,土地0建物1車位0,十七層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860501,113.23,3,1,2,有,有,有,13000,115,,0.0,0,管理費2000元由出租人負擔,RPTOMLNJLHLGFGH98CC,整棟(戶)出租,有,1150401~1160331,有,熱水器、冰箱、瓦斯或天然氣,社會住宅包租轉租
平鎮區,租賃房屋,桃園市平鎮區中豐路２５６號五樓,0.0,,,,1150302,土地0建物1車位0,五層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0931007,104.26,3,1,2,有,有,有,14800,142,,0.0,0,,RPUOMLNJLHLGFGH09CC,整棟(戶)出租,無,1150302~1160301,有,冷氣、熱水器、電視機、冰箱、瓦斯或天然氣,社會住宅代管
龜山區,租賃房屋,桃園市龜山區明德路３２６號二樓之２,0.0,,,,1150302,土地0建物1車位0,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0900425,30.32,1,0,1,有,有,有,7300,241,,0.0,0,,RPWOMLNJLHLGFHH76CC,獨立套房,無,1150305~1160304,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
桃園區,租賃房屋,桃園市桃園區桃一街９７之４號,0.0,,,,1150302,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750730,126.35,3,2,2,有,無,有,17000,135,,0.0,0,,RPXNMLOJLHLGFAH78CC,整棟(戶)出租,無,1150305~1160304,無,冷氣、熱水器、冰箱、瓦斯或天然氣,社會住宅代管
桃園區,租賃房屋,桃園市桃園區大有路６６０號十四樓之２,0.0,,,,1150304,土地0建物1車位0,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0811111,172.0,3,2,1,有,有,有,16000,93,,0.0,0,社會住宅 管理費2300 水電瓦斯費由承租人負擔續租案件；,RPXOMLOJLHLGFAH88CC,整棟(戶)出租,有,1150305~1160304,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
桃園區,租賃房屋+車位,桃園市桃園區中正路１３８８號１０樓之２,0.0,,,,1150304,土地0建物1車位1,十層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830803,111.94,2,2,2,有,有,有,23500,210,坡道平面,0.0,0,租金總額含管理費；,RPRPMLOJLHLGFAH38CC,整棟(戶)出租,有,1150304~1160303,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,
桃園區,租賃房屋,桃園市桃園區國際路一段１２０巷１２號,0.0,,,,1150301,土地0建物0車位0,全,2,透天厝,廠房．單身宿舍,加強磚造,0730802,17.74,6,0,6,有,無,有,12500,705,,0.0,0,租金總額含水費；網路費；其他電視費；續租案件；,RPWPMLOJLHLGFAH88CC,分租套房,無,1150302~1150901,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般代管
桃園區,租賃房屋,桃園市桃園區民權路１０６巷２號三樓,0.0,,,,1150302,土地0建物1車位0,三層,13,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1121214,65.88,2,1,1,有,有,有,16700,253,,0.0,0,管理費每個月1800元整，水費、電費皆由承租人負擔,RPXPMLOJLHLGFAH98CC,整棟(戶)出租,有,1150302~1160301,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
桃園區,租賃房屋,桃園市桃園區中埔六街５０號一樓,0.0,,,,1150304,土地0建物1車位0,一層,7,店面(店鋪),住商用,鋼筋混凝土造,0850608,198.62,0,0,0,無,無,無,51000,257,,0.0,0,,RPSQMLOJLHLGFAH58CC,,無,1150404~1180403,無,,
桃園區,租賃房屋+車位,桃園市桃園區泰昌十二街１１３號七樓,0.0,,,,1150304,土地0建物1車位1,七層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830915,113.60999999999999,2,1,1,有,有,有,18500,163,坡道平面,0.0,1500,每月管理費1500由承租人負擔,RPUQMLOJLHLGFAH78CC,整棟(戶)出租,有,1150315~1160314,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
桃園區,租賃房屋,桃園市桃園區大同路２４號十樓之１５,0.0,,,,1150302,土地0建物1車位0,十層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880311,36.07,1,1,1,有,有,有,8000,222,,0.0,0,管理費1000元，水電費 由承租人負擔續租案件；,RPXQMLOJLHLGFAH09CC,獨立套房,有,1150401~1160331,有,冷氣、熱水器、洗衣機、冰箱,社會住宅包租轉租
桃園區,租賃房屋,桃園市桃園區莊二街３７號９樓之５,0.0,,,,1150302,土地0建物1車位0,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820222,105.47999999999999,3,1,1,有,有,有,16500,156,,0.0,0,,RPRRMLOJLHLGFAH58CC,整棟(戶)出租,有,1150302~1160301,有,冷氣、熱水器、冰箱、瓦斯或天然氣,社會住宅包租轉租
中壢區,租賃房屋,桃園市中壢區百韜二街５２巷３號六樓,0.0,,,,1150303,土地0建物1車位0,六層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860811,94.32000000000001,3,1,1,有,有,有,15000,159,,0.0,0,社會住宅 管理費1600 水電費由承租人負擔續租案件；,RPWNMLOJLHLGFBH78CC,整棟(戶)出租,有,1150320~1160319,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
中壢區,租賃房屋,桃園市中壢區龍仁路５６號六樓,0.0,,,,1150303,土地0建物1車位0,六層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1050824,137.01,2,1,1,有,有,有,18200,133,,0.0,0,社會住宅  管理費2300+水電費  瓦斯費由承租人負擔未租賃車位，建物登記含有車位面積；續租案件；,RPQOMLOJLHLGFBH28CC,整棟(戶)出租,有,1150316~1160315,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
中壢區,租賃房屋,桃園市中壢區大智街１０號五樓之２３,0.0,,,,1150304,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780529,24.91,1,1,1,有,有,有,5000,201,,0.0,0,社會住宅  管理費400+水電費由承租人負擔續租案件；,RPTOMLOJLHLGFBH58CC,獨立套房,有,1150315~1160314,無,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
觀音區,租賃房屋,桃園市觀音區九如一街２巷１３號,0.0,,,,1150303,土地0建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,0830629,179.88,5,2,3,有,無,有,10000,56,,0.0,0,,RPWOMLOJLHLGFBH88CC,整棟(戶)出租,無,1150310~1160309,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
觀音區,租賃房屋,桃園市觀音區敬業街８３巷１３號二樓,0.0,,,,1150302,土地0建物1車位0,二層,5,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1120915,62.6,2,1,2,有,有,有,13000,208,,0.0,0,每月管理費1000承租人自付。續租案件；,RPSPMLOJLHLGFBH58CC,整棟(戶)出租,有,1150304~1160303,有,冷氣、熱水器、洗衣機,社會住宅包租轉租
中壢區,租賃房屋,桃園市中壢區五華街５１號二樓,0.0,,,,1150303,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730626,92.41,3,2,1,有,無,有,8000,87,,0.0,0,,RPUPMLOJLHLGFBH78CC,整棟(戶)出租,無,1150305~1160304,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
中壢區,租賃房屋,桃園市中壢區慈惠二街５４號五樓,0.0,,,,1150301,土地0建物0車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720429,17.0,4,0,4,有,無,有,6500,382,,0.0,0,租金總額含網路費；續租案件；,RPSQMLOJLHLGFBH68CC,分租套房,無,1150322~1160321,無,冷氣、熱水器、洗衣機、冰箱、網路,一般代管
中壢區,租賃房屋,桃園市中壢區環中東路１６７號二樓之３,0.0,,,,1150302,土地0建物1車位0,二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841215,22.6,1,0,1,有,有,有,6400,283,,0.0,0,管理費550元由承租人負擔,RPTQMLOJLHLGFBH78CC,獨立套房,有,1150310~1160309,有,冷氣、熱水器、洗衣機、冰箱,社會住宅包租轉租
龍潭區,租賃房屋,桃園市龍潭區中興路３６３巷１３弄４號,0.0,,,,1150303,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0701228,99.6,5,2,2,有,無,有,15000,151,,0.0,0,社會住宅 水電網路費由承租人負擔續租案件；,RPSNMLOJLHLGFCH48CC,整棟(戶)出租,無,1150305~1160304,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
大溪區,租賃房屋,桃園市大溪區介壽路２１１巷３５弄１７２號,0.0,,,,1150304,土地0建物1車位0,全,1,透天厝,住家用,磚造,0630130,56.12,3,1,1,有,無,有,12000,214,,0.0,0,社會住宅  水電費由承租人負擔續租案件；,RPTNMLOJLHLGFCH58CC,整棟(戶)出租,無,1150305~1160304,無,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
龍潭區,租賃房屋,桃園市龍潭區聖亭路２３２之８號二樓,0.0,,,,1150302,土地0建物1車位0,二層,6,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1030207,105.42,2,2,2,有,有,有,14000,133,,0.0,0,每月管理費1913元由承租人負擔，未計入租金。多人共同承租2；,RPUNMLOJLHLGFCH68CC,整棟(戶)出租,有,1150311~1160514,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
龍潭區,租賃房屋,桃園市龍潭區梅龍二街１２巷１６號二樓之３,0.0,,,,1150304,土地0建物1車位0,二層,5,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,0961008,46.12,1,1,1,有,無,有,10000,217,,0.0,0,社會住宅 ，水電費  由承租人負擔,RPWNMLOJLHLGFCH88CC,獨立套房,無,1150308~1151014,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
楊梅區,租賃房屋+車位,桃園市楊梅區中山北路一段１２６號六樓,0.0,,,,1150301,土地0建物1車位1,六層,14,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1120630,116.25999999999999,2,2,2,有,有,有,21000,198,坡道平面,25.49,3000,管理費2000元，水電費 瓦斯費 由承租人負擔,RPUNMLOJLHLGFDH78CC,整棟(戶)出租,有,1150315~1160131,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
