鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
新竹市,租賃房屋,新竹市新竹市東區忠孝路４３４巷１８號,0.0,,,,1150301,土地0建物0車位0,全,4,透天厝,工場〈廠〉、車庫、辦公室、梯間,鋼骨造,0930426,16.53,30,0,30,有,無,有,8500,514,,0.0,0,租金總額含管理費；水費；網路費；,RPQNMLOLLHLGFAO98CC,分租套房,無,1150301~1160228,有,冷氣、熱水器、冰箱、有線電視、網路,
新竹市,租賃房屋,新竹市新竹市東區忠孝路４３４巷１８號,0.0,,,,1150307,土地0建物0車位0,全,4,透天厝,工場〈廠〉、車庫、辦公室、梯間,鋼骨造,0930426,16.53,30,0,30,有,無,有,8925,540,,0.0,0,租金總額含管理費；水費；網路費；,RPRNMLOLLHLGFAO09CC,分租套房,無,1150307~1160331,有,冷氣、熱水器、冰箱、有線電視、網路,
新竹市,租賃房屋+車位,新竹市新竹市埔頂三路１１３號１０樓,0.0,,,,1150302,土地0建物1車位1,十層,12,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1000501,140.59,3,2,2,有,有,有,35000,249,坡道平面,0.0,0,多人共同承租4；租金總額含管理費；,RPQNMLPLLHLGFAO09CC,整棟(戶)出租,有,1150401~1160331,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
新竹市,租賃房屋,新竹市新竹市北門街２７號,0.0,,,,1150303,土地0建物0車位0,全,7,透天厝,住家用,鋼筋混凝土造,0800523,30.0,26,0,23,有,無,有,12200,407,,0.0,0,承租  B房多人共同承租2；租金總額含水費；網路費；其他垃圾代收費；,RPQNMLQLLHLGFAO56CC,分租套房,無,1150303~1160309,有,冷氣、熱水器、洗衣機、冰箱、有線電視、網路,一般轉租
新竹市,租賃房屋,新竹市新竹市北門街２７號,0.0,,,,1150303,土地0建物0車位0,全,7,透天厝,住家用,鋼筋混凝土造,0800523,30.0,26,0,23,有,無,有,12200,407,,0.0,0,承租  B房多人共同承租2；租金總額含水費；網路費；其他垃圾代收費；,RPSNMLQLLHLGFAO76CC,分租套房,無,1150303~1160309,有,冷氣、熱水器、洗衣機、冰箱、有線電視、網路,一般轉租
新竹市,租賃房屋+車位,新竹市新竹市牛埔路１３３號十三樓,0.0,,,,1150306,土地0建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0970131,88.66999999999999,1,0,1,有,有,有,18000,286,坡道平面,32.72,2000,,RPSNMLRLLHLGFAO86CC,獨立套房,有,1150316~1160315,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
新竹市,租賃房屋,新竹市新竹市東山街８５號七樓之５,0.0,,,,1150308,土地0建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831028,33.43,1,1,1,有,有,有,9500,284,,0.0,0,,RPQNMLSLLHLGFAO76CC,獨立套房,有,1150309~1160308,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
新竹市,租賃房屋,新竹市新竹市北大路３０６號５樓之８,0.0,,,,1150302,土地0建物1車位0,五層,9,辦公商業大樓,住家用,鋼筋混凝土造,,23.75,1,0,1,有,無,無,12500,526,,0.0,0,租金總額含管理費；水費；網路費；,RPTNMLLMLHLGFAO09CC,獨立套房,無,1150302~1160301,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般轉租
新竹市,租賃房屋,新竹市新竹市北大路３０６號４樓之２,0.0,,,,1150307,土地0建物1車位0,四層,9,辦公商業大樓,住家用,鋼筋混凝土造,,22.84,1,0,1,有,無,無,13500,591,,0.0,0,租金總額含管理費；水費；網路費；,RPPNMLLJMHLGFAO48CC,獨立套房,無,1150307~1160306,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般轉租
新竹市,租賃房屋,新竹市新竹市埔頂三路３０號１８樓之２,0.0,,,,1150310,土地0建物1車位0,十八層,29,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1120530,117.52,3,2,2,有,有,有,35000,298,,0.0,0,續租案件；,RPSNMLOJMHLGFAO09CC,整棟(戶)出租,有,1150501~1160430,有,冷氣、熱水器、洗衣機、電視機、冰箱,
